,Substrate,Phosphosite,Control_mean,Inhibitor_mean,Fold_change,p_value,ctrlCV,treatCV,Kinase
7648,MSN,T558,2347852195.0,3603220668.0,1.5346880330000001,0.118903626,0.401454546,0.204245762,LOK
7648,MSN,T558,2347852195.0,3603220668.0,1.5346880330000001,0.118903626,0.401454546,0.204245762,Cot
7648,MSN,T558,2347852195.0,3603220668.0,1.5346880330000001,0.118903626,0.401454546,0.204245762,HGK
7659,MTA1,S522,621652464.1,898871873.8,1.4459395330000002,0.051075565999999996,0.20037011899999999,0.17050280199999998,CDK2
7725,MTOR,S2454,1875715167.0,1734438896.0,0.9246813840000001,0.8017651490000001,0.16955801899999998,0.5053502329999999,mTOR
7766,MYBBP1A,S1303,7469425.453,14901530.49,1.995003576,0.662067029,1.458789845,1.732050808,AurA
7766,MYBBP1A,S1303,7469425.453,14901530.49,1.995003576,0.662067029,1.458789845,1.732050808,AurB
7771,MYC,S348,39297.23295,0.0,0.0,0.355917684,1.732050808,0.0,CK2A1
7789,MYH10,S1956,4025606665.0,3269512486.0,0.8121788240000001,0.27844541899999997,0.055704654000000006,0.329098565,CK2A1
7799,MYH9,S1943,18499835485.0,21186394044.0,1.145220673,0.45268459299999997,0.208940438,0.203847947,CK2A1
7951,NBN,S432,1126855254.0,845493638.6,0.75031255,0.18015181600000002,0.258255002,0.161138578,CDK2
7959,NCAPG,T931,7357340.385,86178246.62,11.713233599999999,0.337821101,1.045283655,1.518577672,CDK1
7964,NCAPH,T49,101523990.9,68485056.95,0.674570181,0.35855556899999996,0.311258562,0.702566445,CDK2
7968,NCBP1,S22,108371348.2,77080963.54,0.7112669979999999,0.393421762,0.344040821,0.59251376,p70S6K
7976,NCF2,T233,3381823686.0,3113999078.0,0.92080468,0.669750098,0.27735690399999996,0.14053079400000001,ERK2
7982,NCKAP5L,S436,110523077.5,224895008.8,2.0348239830000003,0.051276309000000006,0.43225072,0.294023297,CDK1
7983,NCKAP5L,S473,80055029.55,53284404.47,0.665597212,0.217694146,0.38317595299999996,0.260720974,CDK1
7986,NCKAP5L,S763,32663693.68,234979245.7,7.19389693,0.097456835,0.45388568700000004,0.75755309,CDK1
8005,NCL,T121,10978454686.0,17410271765.0,1.585858143,0.000187701,0.099711127,0.047549459,CDK1
8005,NCL,T121,10978454686.0,17410271765.0,1.585858143,0.000187701,0.099711127,0.047549459,CDC7
8005,NCL,T121,10978454686.0,17410271765.0,1.585858143,0.000187701,0.099711127,0.047549459,CDK2
8006,NCL,T76,4798634729.0,5811654271.0,1.211105783,0.315645915,0.171023046,0.236906552,CDC7
8006,NCL,T76,4798634729.0,5811654271.0,1.211105783,0.315645915,0.171023046,0.236906552,CDK2
8011,NCOA2,S493,152742302.5,161867974.8,1.0597455470000001,0.7983971990000001,0.296870874,0.235080243,CK2A1
8011,NCOA2,S493,152742302.5,161867974.8,1.0597455470000001,0.7983971990000001,0.296870874,0.235080243,CDK9
8012,NCOA2,S499,9075970.044,46448736.18,5.117770988,0.13136731,0.8472426270000001,0.780693247,CK2A1
8012,NCOA2,S499,9075970.044,46448736.18,5.117770988,0.13136731,0.8472426270000001,0.780693247,CDK9
8014,NCOA2,S736,43645253.8,76846521.25,1.760707398,0.38573909700000003,0.565172872,0.7328941390000001,ERK1
8014,NCOA2,S736,43645253.8,76846521.25,1.760707398,0.38573909700000003,0.565172872,0.7328941390000001,ERK2
8077,NDC80,S69,1665014221.0,1322753866.0,0.7944399809999999,0.01901812,0.06411501,0.115407068,AurA
8077,NDC80,S69,1665014221.0,1322753866.0,0.7944399809999999,0.01901812,0.06411501,0.115407068,AurB
8081,NDE1,S282,1316112455.0,1619846414.0,1.23078116,0.114508708,0.193759958,0.078657825,CDK1
8085,NDRG2,S350,117638844.6,86943771.42,0.73907366,0.446839338,0.542526329,0.16045247099999999,p90RSK
8085,NDRG2,S350,117638844.6,86943771.42,0.73907366,0.446839338,0.542526329,0.16045247099999999,p70S6K
8125,NEK6,S206,271881815.1,33118910.4,0.12181362800000001,0.000148314,0.152131102,0.78432847,NEK9
8132,NELFE,S131,128377797.8,248456095.0,1.935350967,0.0070594709999999995,0.17299815899999998,0.188797095,AurB
8134,NELFE,S251,2887038.151,25858704.07,8.956827971000001,0.257952515,1.732050808,1.2159723999999998,MAPKAPK2
8173,NF2,S518,466915567.1,587134782.3,1.257475277,0.102847406,0.144479253,0.144268893,PKACA
8173,NF2,S518,466915567.1,587134782.3,1.257475277,0.102847406,0.144479253,0.144268893,PAK1
8173,NF2,S518,466915567.1,587134782.3,1.257475277,0.102847406,0.144479253,0.144268893,PAK2
8176,NFATC1,S245,225211016.0,481139934.8,2.136396094,0.006998224,0.43635445,0.10458337,PKACA
8177,NFATC1,S269,70140258.04,0.0,0.0,0.217989378,1.25880645,0.0,PKACA
8242,NIFK,S230,78537535.7,434162913.5,5.528094427999999,1.64e-05,0.451194673,0.079590065,GSK3B
8242,NIFK,S230,78537535.7,434162913.5,5.528094427999999,1.64e-05,0.451194673,0.079590065,GSK3A
8246,NIFK,T234,78537535.7,434162913.5,5.528094427999999,1.64e-05,0.451194673,0.079590065,GSK3B
8246,NIFK,T234,78537535.7,434162913.5,5.528094427999999,1.64e-05,0.451194673,0.079590065,GSK3A
8247,NIFK,T238,78537535.7,434162913.5,5.528094427999999,1.64e-05,0.451194673,0.079590065,CDK1
8249,NINL,S448,504752358.4,425272953.7,0.8425378240000001,0.23479439800000002,0.079646838,0.226172467,AurB
8250,NINL,S585,2397216797.0,3122625150.0,1.302604401,0.033287853,0.183933277,0.038317683,AurB
8274,NME1,S120,196602740.6,312877402.7,1.591419335,0.18764102300000002,0.636611869,0.165604158,NME1
8274,NME1,S120,196602740.6,312877402.7,1.591419335,0.18764102300000002,0.636611869,0.165604158,CDK1
8275,NME1,T94,1173481806.0,1275332083.0,1.086793231,0.7958811109999999,0.27217661,0.44596463399999997,CDK1
8319,NOLC1,T607,9477631232.0,13115854952.0,1.3838747919999999,0.009032936,0.095211966,0.10632299099999999,CDK1
8320,NOLC1,T610,9917313095.0,13768025739.0,1.3882818469999998,0.010785288999999998,0.10687665199999999,0.108386281,CDK1
8381,NPM1,S125,150414000000.0,106476000000.0,0.707881353,0.17679270600000002,0.167365121,0.402773593,ATR
8385,NPM1,S70,7593735628.0,6493807167.0,0.85515318,0.698997902,0.371670235,0.5778363470000001,CDK1
8385,NPM1,S70,7593735628.0,6493807167.0,0.85515318,0.698997902,0.371670235,0.5778363470000001,CDK2
8385,NPM1,S70,7593735628.0,6493807167.0,0.85515318,0.698997902,0.371670235,0.5778363470000001,NEK2
8386,NPM1,T199,192712758.2,16616817.97,0.08622583199999999,0.128322115,0.8882681259999999,1.49883036,CDK1
8386,NPM1,T199,192712758.2,16616817.97,0.08622583199999999,0.128322115,0.8882681259999999,1.49883036,CDC7
8386,NPM1,T199,192712758.2,16616817.97,0.08622583199999999,0.128322115,0.8882681259999999,1.49883036,CDK2
8386,NPM1,T199,192712758.2,16616817.97,0.08622583199999999,0.128322115,0.8882681259999999,1.49883036,CDK6
8386,NPM1,T199,192712758.2,16616817.97,0.08622583199999999,0.128322115,0.8882681259999999,1.49883036,Cot
8426,NSFL1C,S140,2117260032.0,1240720417.0,0.586002852,0.29101259100000004,0.617780177,0.076995082,CDK1
8460,NUCKS1,S181,606939000000.0,554189000000.0,0.913089273,0.320201914,0.13849752699999998,0.012067288,CDK1
8460,NUCKS1,S181,606939000000.0,554189000000.0,0.913089273,0.320201914,0.13849752699999998,0.012067288,CDK2
8500,NUMA1,S1887,254475969.8,567274929.8,2.229188595,0.011978649,0.417143438,0.19261319699999999,AurA
8501,NUMA1,S1969,837062236.3,1398606816.0,1.6708516469999999,0.000833489,0.120752974,0.086520515,AurA
8501,NUMA1,S1969,837062236.3,1398606816.0,1.6708516469999999,0.000833489,0.120752974,0.086520515,AurB
8502,NUMA1,S1991,1712214184.0,2262970227.0,1.321663054,0.083706087,0.24387046699999998,0.08579777699999999,AurA
8503,NUMA1,S2047,211944209.1,289102203.3,1.364048607,0.118882423,0.152809222,0.228198975,AurA
8503,NUMA1,S2047,211944209.1,289102203.3,1.364048607,0.118882423,0.152809222,0.228198975,AurB
8508,NUMA1,T2055,427445937.5,376425306.8,0.8806384009999999,0.49444308,0.266796933,0.11141242800000001,CDK1
8508,NUMA1,T2055,427445937.5,376425306.8,0.8806384009999999,0.49444308,0.266796933,0.11141242800000001,AurB
8509,NUMA1,T2106,24087572.88,145456089.3,6.038636192,0.001648624,0.853882873,0.226659782,CDK1
8512,NUMB,S7,3945968294.0,5309455425.0,1.345539302,0.005537985,0.057047332,0.096395625,PKCI
8523,NUP133,S50,1926961.97,10067018.97,5.224295615,0.45734868799999995,1.732050808,1.732050808,CDK2
8527,NUP153,S320,22383752.36,184383304.3,8.237372421,0.074771333,1.344571416,0.687633994,ERK1
8527,NUP153,S320,22383752.36,184383304.3,8.237372421,0.074771333,1.344571416,0.687633994,ERK2
8528,NUP153,S334,250210335.3,248139587.3,0.991723971,0.977225377,0.392437023,0.281677049,ERK1
8528,NUP153,S334,250210335.3,248139587.3,0.991723971,0.977225377,0.392437023,0.281677049,ERK2
8529,NUP153,S338,200822275.7,207748525.1,1.034489448,0.886505509,0.293477773,0.264394848,ERK1
8529,NUP153,S338,200822275.7,207748525.1,1.034489448,0.886505509,0.293477773,0.264394848,ERK2
8531,NUP153,S529,1727443805.0,3378700970.0,1.9558963130000002,0.0023461,0.269375777,0.095861357,ERK1
8531,NUP153,S529,1727443805.0,3378700970.0,1.9558963130000002,0.0023461,0.269375777,0.095861357,ERK2
8573,NUP50,S221,1259050269.0,2007213929.0,1.594228585,0.0010052210000000002,0.086351685,0.093956654,ERK1
8573,NUP50,S221,1259050269.0,2007213929.0,1.594228585,0.0010052210000000002,0.086351685,0.093956654,CDK1
8573,NUP50,S221,1259050269.0,2007213929.0,1.594228585,0.0010052210000000002,0.086351685,0.093956654,ERK2
8585,NUP98,S612,400279827.4,515898491.3,1.2888445929999999,0.21846253100000002,0.29267077199999997,0.167955789,CDK2
8629,OGFR,S378,2750758809.0,3550754036.0,1.2908271070000001,0.005327091,0.054850113,0.081177395,CDK1
8645,ORC1,S258,453728386.8,656324803.5,1.446514749,0.36712834200000005,0.370117401,0.48488990000000004,CDK2
8646,ORC1,S273,315577123.9,408499009.1,1.294450637,0.35709934299999996,0.493691846,0.102931817,CDK2
8651,ORC2,T116,1815901055.0,2136634266.0,1.176624828,0.015324194,0.075903273,0.04294474,CDK2
8652,ORC2,T226,4075369529.0,5350112462.0,1.312791987,0.000845174,0.052248357999999995,0.053992788,CDK2
8653,ORC6,T195,1410565017.0,1793772462.0,1.2716694659999999,0.060230219,0.16607164800000002,0.09270073599999999,CDK1
8657,OSBP,S240,2919188.352,17663476.11,6.05081755,0.142766103,1.194985855,0.834466455,PRKD1
8667,OSBPL11,S189,3451994616.0,3494548378.0,1.0123272970000001,0.939885553,0.254960824,0.09232668699999999,Chk1
8714,OXSR1,S339,9226319261.0,6890344114.0,0.74681397,0.42339433299999996,0.07195486400000001,0.676873343,mTOR
8765,PAICS,S27,6605407090.0,7986820319.0,1.2091337009999998,0.025154654,0.043431215,0.094477127,CDK1
8765,PAICS,S27,6605407090.0,7986820319.0,1.2091337009999998,0.025154654,0.043431215,0.094477127,CDK2
8771,PAK1,S144,475117715.9,840447462.6,1.768924699,0.10198239,0.081098948,0.387597381,PAK1
8772,PAK1,S174,37769454.44,9639921.784,0.255230634,0.313348868,1.085771745,1.732050808,CDK19
8789,PAK4,S474,1307020.2759999998,0.0,0.0,0.355917684,1.732050808,0.0,PAK4
8796,PALLD,S1118,321254021.0,479501033.6,1.492591539,0.167828313,0.502160123,0.140131866,Akt1
8842,PARD3,S827,46642994.12,51825161.38,1.1111028,0.864164231,1.047203735,0.229276338,PKCI
8844,PARD3,S873,605854900.4,388620784.0,0.641442008,0.397324295,0.5659127039999999,0.592170289,MARK2
8861,PARN,S557,478763012.2,434083939.0,0.906678102,0.596785447,0.268765912,0.118582441,MAPKAPK2
8873,PATL1,S179,1787901623.0,3316890382.0,1.85518618,0.006673049,0.26207961399999996,0.13701813599999998,mTOR
8876,PAWR,S231,194205926.7,29265312.08,0.15069216800000002,0.033092496,0.525857123,0.618186072,CK2A1
8919,PCBP2,S173,1005096164.0,1075318713.0,1.0698664979999999,0.505671376,0.10080664800000001,0.129096068,ERK1
8919,PCBP2,S173,1005096164.0,1075318713.0,1.0698664979999999,0.505671376,0.10080664800000001,0.129096068,ERK2
8920,PCBP2,S272,211251923.2,25182892.62,0.119207874,0.014133346000000001,0.39532493799999996,1.732050808,ERK1
8920,PCBP2,S272,211251923.2,25182892.62,0.119207874,0.014133346000000001,0.39532493799999996,1.732050808,ERK2
9013,PDCD4,S457,332666086.7,31221436.09,0.093852176,0.023460758999999998,0.5126127629999999,0.9346109909999999,p90RSK
9013,PDCD4,S457,332666086.7,31221436.09,0.093852176,0.023460758999999998,0.5126127629999999,0.9346109909999999,Akt1
9014,PDCD4,S76,12654799.69,25420008.78,2.0087247059999997,0.506463302,1.732050808,0.879109241,p90RSK
9016,PDCD5,S119,2730874902.0,2787404060.0,1.020700017,0.9021668890000001,0.19944409600000002,0.192024358,CK2A1
9026,PDE3B,S318,507242960.7,667010026.6,1.31497148,0.433615255,0.055685680999999994,0.492666284,PKACA
9061,PDPK1,S241,1392205268.0,2024072927.0,1.4538609880000002,0.000479565,0.058767625,0.067920436,PDK1
9074,PDS5B,T1370,54719728.87,30374391.44,0.555090313,0.511702179,1.001002945,0.843490981,CDK1
9099,PEA15,S116,3919218350.0,2602035705.0,0.663917004,0.549265598,0.657851238,0.963678282,Akt1
9109,PELP1,S477,3527950133.0,2783375967.0,0.7889499179999999,0.7256528940000001,0.5998052629999999,1.004508814,CDK2
9109,PELP1,S477,3527950133.0,2783375967.0,0.7889499179999999,0.7256528940000001,0.5998052629999999,1.004508814,CDK4
9149,PFKFB2,S466,292270841.2,41564663.37,0.14221283,0.067135602,0.656721388,0.7716176690000001,AMPKA1
9149,PFKFB2,S466,292270841.2,41564663.37,0.14221283,0.067135602,0.656721388,0.7716176690000001,PKACA
9149,PFKFB2,S466,292270841.2,41564663.37,0.14221283,0.067135602,0.656721388,0.7716176690000001,Akt1
9150,PFKFB3,S461,608825.0647,0.0,0.0,0.355917684,1.732050808,0.0,AMPKA1
9150,PFKFB3,S461,608825.0647,0.0,0.0,0.355917684,1.732050808,0.0,MAPKAPK2
9150,PFKFB3,S461,608825.0647,0.0,0.0,0.355917684,1.732050808,0.0,PKACA
9150,PFKFB3,S461,608825.0647,0.0,0.0,0.355917684,1.732050808,0.0,PKCA
9150,PFKFB3,S461,608825.0647,0.0,0.0,0.355917684,1.732050808,0.0,Akt1
9163,PGAM1,S118,836082715.1,3147827625.0,3.764971538,0.353995027,0.164138748,1.265788498,PAK1
9175,PGK1,S203,130370147.8,135427385.7,1.03879138,0.829103446,0.15741522,0.24358708399999998,ERK2
9190,PGR,S162,180354532.2,283731778.3,1.573189067,0.024020177,0.211906802,0.16160928,CDK2
9259,PHF8,S120,119725195.2,178712531.3,1.4926894119999998,0.46558095899999996,0.72120339,0.552390638,CDK1
9264,PHGDH,T78,193367986.4,250311596.8,1.294483133,0.318223078,0.465030495,0.044996662,PKCZ
9339,PIK3AP1,Y570,362226194.0,380501755.9,1.050453452,0.88110266,0.391839015,0.380804645,Abl
9340,PIK3C2A,S259,674515150.7,844724572.6,1.2523433640000001,0.190112058,0.252521598,0.12315360800000001,CDK1
9351,PIKFYVE,S307,526020657.5,966759323.9,1.8378733040000002,0.167951564,0.21261457399999997,0.490156592,Akt1
9379,PKM,S37,5393992283.0,5499350926.0,1.019532591,0.808711043,0.051674594000000004,0.12096854900000001,ERK1
9379,PKM,S37,5393992283.0,5499350926.0,1.019532591,0.808711043,0.051674594000000004,0.12096854900000001,ERK2
9379,PKM,S37,5393992283.0,5499350926.0,1.019532591,0.808711043,0.051674594000000004,0.12096854900000001,Akt1
9379,PKM,S37,5393992283.0,5499350926.0,1.019532591,0.808711043,0.051674594000000004,0.12096854900000001,CDK6
9457,PLEK,S117,141324303.3,97566404.75,0.6903724440000001,0.467300703,0.551120195,0.604301023,PKCA
9518,PLK1,T210,3863488.478,8747204.845,2.264069091,0.320932383,1.6163093080000002,0.538124927,AurA
9518,PLK1,T210,3863488.478,8747204.845,2.264069091,0.320932383,1.6163093080000002,0.538124927,LOK
9518,PLK1,T210,3863488.478,8747204.845,2.264069091,0.320932383,1.6163093080000002,0.538124927,Cot
9518,PLK1,T210,3863488.478,8747204.845,2.264069091,0.320932383,1.6163093080000002,0.538124927,AurB
9529,PML,S36,258771506.7,644550625.5,2.49080988,0.004874073,0.12319799599999999,0.233675005,HIPK2
9529,PML,S36,258771506.7,644550625.5,2.49080988,0.004874073,0.12319799599999999,0.233675005,ERK1
9529,PML,S36,258771506.7,644550625.5,2.49080988,0.004874073,0.12319799599999999,0.233675005,ERK2
9531,PML,S40,6194123.413,5428769.217,0.8764386590000001,0.899003564,1.19176728,1.246172523,ERK1
9531,PML,S40,6194123.413,5428769.217,0.8764386590000001,0.899003564,1.19176728,1.246172523,ERK2
9532,PML,S403,13665602.88,37700039.14,2.7587541860000004,0.08054504900000001,0.644414865,0.47125110200000003,ERK5
9535,PML,S518,10449185659.0,9861747729.0,0.943781463,0.711656575,0.154335053,0.209991675,CDK1
9535,PML,S518,10449185659.0,9861747729.0,0.943781463,0.711656575,0.154335053,0.209991675,CDK2
9536,PML,S527,10449185659.0,9861747729.0,0.943781463,0.711656575,0.154335053,0.209991675,ERK1
9536,PML,S527,10449185659.0,9861747729.0,0.943781463,0.711656575,0.154335053,0.209991675,ERK2
9537,PML,S530,1520945169.0,1906747683.0,1.253659712,0.212913977,0.080763926,0.243111369,ERK1
9537,PML,S530,1520945169.0,1906747683.0,1.253659712,0.212913977,0.080763926,0.243111369,ERK2
9614,POLR2A,S1878,1097447236.0,985352326.7,0.897858498,0.5541377160000001,0.203934749,0.217638265,CDK7
9677,PPHLN1,S110,1152957321.0,1060242225.0,0.9195849709999999,0.802043525,0.106184515,0.5663285929999999,AurB
9716,PPM1D,S85,3896785187.0,1971262907.0,0.505869021,0.015776618,0.019525213,0.506363466,HIPK2
9723,PPME1,S15,358690327.1,487055245.3,1.357871145,0.006190187,0.093813705,0.086490483,Chk1
9724,PPP1CA,T320,2276933503.0,3228010260.0,1.4177007169999998,0.01942016,0.07033218299999999,0.153369946,CDK1
9724,PPP1CA,T320,2276933503.0,3228010260.0,1.4177007169999998,0.01942016,0.07033218299999999,0.153369946,CDK2
9724,PPP1CA,T320,2276933503.0,3228010260.0,1.4177007169999998,0.01942016,0.07033218299999999,0.153369946,CDK5
9724,PPP1CA,T320,2276933503.0,3228010260.0,1.4177007169999998,0.01942016,0.07033218299999999,0.153369946,Lmr2
9724,PPP1CA,T320,2276933503.0,3228010260.0,1.4177007169999998,0.01942016,0.07033218299999999,0.153369946,Akt1
9734,PPP1R12A,S445,79686730.92,49146429.41,0.616745459,0.390283524,0.709783267,0.165032479,NuaK1
9739,PPP1R12A,T696,489671429.0,1718035482.0,3.5085475280000002,0.002729827,0.22313988399999998,0.24496651600000002,RAF1
9739,PPP1R12A,T696,489671429.0,1718035482.0,3.5085475280000002,0.002729827,0.22313988399999998,0.24496651600000002,ROCK1
9739,PPP1R12A,T696,489671429.0,1718035482.0,3.5085475280000002,0.002729827,0.22313988399999998,0.24496651600000002,ROCK2
9745,PPP1R12C,S509,273374786.1,394331058.6,1.442455847,0.172624412,0.180547832,0.31960453,CDK2
9754,PPP1R14A,S130,1095918037.0,1398318245.0,1.275933234,0.148516702,0.182576756,0.174932747,CAMK2A
9762,PPP1R1A,S67,309658602.8,295024610.5,0.952741528,0.890930608,0.5482011960000001,0.17206940899999998,PKACA
9762,PPP1R1A,S67,309658602.8,295024610.5,0.952741528,0.890930608,0.5482011960000001,0.17206940899999998,PKCA
9768,PPP1R2,S121,85394052.69,163113908.3,1.9101319490000002,0.11742133099999999,0.402628219,0.399424939,CK2A1
9769,PPP1R2,S122,85394052.69,163113908.3,1.9101319490000002,0.11742133099999999,0.402628219,0.399424939,CK2A1
9789,PPP1R7,S24,624026233.6,515831257.4,0.826617904,0.72155633,0.145254674,0.956444808,PLK1
9790,PPP1R7,S27,616365414.6,510961638.5,0.828991417,0.724147278,0.142505375,0.950451206,PLK1
9800,PPP2R5D,S573,961807413.3,1782650902.0,1.853438514,0.000880209,0.137336446,0.107582483,PKACA
9823,PPP6R2,S289,34622886.27,309599761.5,8.942055236,0.159505269,1.732050808,0.938391428,PLK1
9841,PRC1,T481,3222966504.0,4505049304.0,1.397795881,0.005645186999999999,0.081771758,0.101534345,CDK1
9890,PRKAA1,S496,386923962.1,359843762.5,0.9300115729999999,0.93236436,1.002521726,1.003776884,AMPKA1
9890,PRKAA1,S496,386923962.1,359843762.5,0.9300115729999999,0.93236436,1.002521726,1.003776884,PKCA
9890,PRKAA1,S496,386923962.1,359843762.5,0.9300115729999999,0.93236436,1.002521726,1.003776884,PKCB
9890,PRKAA1,S496,386923962.1,359843762.5,0.9300115729999999,0.93236436,1.002521726,1.003776884,Akt1
9894,PRKAB1,S108,731786103.9,809215133.4,1.1058082809999998,0.644665853,0.37651930100000003,0.026095144,AMPKA1
9902,PRKAR1A,S83,36676167240.0,31088232644.0,0.8476412609999999,0.334264307,0.050198227000000005,0.29059885,CDK16
9902,PRKAR1A,S83,36676167240.0,31088232644.0,0.8476412609999999,0.334264307,0.050198227000000005,0.29059885,CDK2
9914,PRKCA,S226,95758980.33,78339900.82,0.818094559,0.802675075,1.011013175,0.8042480790000001,MST2
9917,PRKCD,S299,56860644.61,13333603.44,0.234496171,0.30862376199999997,1.1661936240000002,1.055054043,PKCD
9920,PRKCD,T141,413745681.7,521307566.9,1.259971016,0.135112475,0.203815991,0.129258608,PKCD
9930,PRKD1,S742,50387193.8,57171610.44,1.134645653,0.629865944,0.33830525,0.27400797600000004,PKCD
9930,PRKD1,S742,50387193.8,57171610.44,1.134645653,0.629865944,0.33830525,0.27400797600000004,PRKD3
9930,PRKD1,S742,50387193.8,57171610.44,1.134645653,0.629865944,0.33830525,0.27400797600000004,PRKD1
9930,PRKD1,S742,50387193.8,57171610.44,1.134645653,0.629865944,0.33830525,0.27400797600000004,PKCH
9930,PRKD1,S742,50387193.8,57171610.44,1.134645653,0.629865944,0.33830525,0.27400797600000004,PKCE
9930,PRKD1,S742,50387193.8,57171610.44,1.134645653,0.629865944,0.33830525,0.27400797600000004,PKCA
9940,PRKDC,S2612,510763476.3,865530778.3,1.6945823619999998,0.026394642000000003,0.28402266600000003,0.17533863600000002,DNAPK
9940,PRKDC,S2612,510763476.3,865530778.3,1.6945823619999998,0.026394642000000003,0.28402266600000003,0.17533863600000002,ATR
9940,PRKDC,S2612,510763476.3,865530778.3,1.6945823619999998,0.026394642000000003,0.28402266600000003,0.17533863600000002,ATM
9955,PROSER2,S43,724369458.3,300968676.7,0.41549056700000003,0.002261336,0.191615189,0.131190696,Chk1
10075,PRRC2C,S1013,230945.9003,0.0,0.0,0.355917684,1.732050808,0.0,AurB
10154,PSMD11,S14,16981783.63,60548478.44,3.5654958139999997,0.129572391,0.9886075990000001,0.65322485,PKACA
10197,PTGES3,S113,29910201564.0,37745074931.0,1.261946525,0.306448396,0.16915918300000002,0.292412846,CK2A1
10208,PTK2,S910,1851251892.0,2044554939.0,1.104417475,0.614502936,0.17586220100000002,0.26411690000000004,CDK5
10217,PTPN1,S378,35184032.5,52775331.92,1.499979626,0.655327243,0.652943935,1.150213317,PKCA
10220,PTPN12,S435,547599533.6,453482656.6,0.8281282740000001,0.23923819100000002,0.106380029,0.243323872,PKACA
10220,PTPN12,S435,547599533.6,453482656.6,0.8281282740000001,0.23923819100000002,0.106380029,0.243323872,PKCA
10223,PTPN12,S571,1809909.9740000002,1981644.2869999998,1.094885556,0.9510570859999999,1.732050808,1.732050808,ERK1
10223,PTPN12,S571,1809909.9740000002,1981644.2869999998,1.094885556,0.9510570859999999,1.732050808,1.732050808,ERK2
10255,PTPN2,S304,4121008380.0,4674902179.0,1.134407346,0.19499924600000001,0.136072381,0.073563719,CDK1
10255,PTPN2,S304,4121008380.0,4674902179.0,1.134407346,0.19499924600000001,0.136072381,0.073563719,CDK2
10274,PTPN7,S44,331044998.3,817575866.6,2.469681979,0.23836012399999998,0.5467002,0.755519886,PKCT
10274,PTPN7,S44,331044998.3,817575866.6,2.469681979,0.23836012399999998,0.5467002,0.755519886,PKACA
10284,PTS,S19,1443332326.0,1305872802.0,0.904762388,0.486468464,0.107979183,0.215027462,PKG1
10284,PTS,S19,1443332326.0,1305872802.0,0.904762388,0.486468464,0.107979183,0.215027462,PKG2
10285,PTTG1IP,Y174,176489390.3,191993128.8,1.087845158,0.672361786,0.258398629,0.206521729,Src
10327,PXN,S126,337275657.4,96712099.46,0.286744974,0.13690771,0.71741339,0.202862422,ERK1
10327,PXN,S126,337275657.4,96712099.46,0.286744974,0.13690771,0.71741339,0.202862422,ERK2
10328,PXN,S130,337275657.4,96712099.46,0.286744974,0.13690771,0.71741339,0.202862422,ERK1
10328,PXN,S130,337275657.4,96712099.46,0.286744974,0.13690771,0.71741339,0.202862422,ERK2
10330,PXN,S258,1141889187.0,1106715763.0,0.969197165,0.845424585,0.137441905,0.23025746600000002,PAK1
10333,PXN,S85,191409622.3,152374024.4,0.79606251,0.66801994,0.20177587,0.9512795340000001,P38A
10333,PXN,S85,191409622.3,152374024.4,0.79606251,0.66801994,0.20177587,0.9512795340000001,CDK5
10334,PXN,Y118,9711057608.0,10627727323.0,1.0943944270000001,0.576597413,0.199509556,0.17561169899999998,Brk
10334,PXN,Y118,9711057608.0,10627727323.0,1.0943944270000001,0.576597413,0.199509556,0.17561169899999998,Fyn
10334,PXN,Y118,9711057608.0,10627727323.0,1.0943944270000001,0.576597413,0.199509556,0.17561169899999998,Abl
10335,PXN,Y88,919487366.5,919737849.4,1.0002724159999998,0.998383949,0.119442848,0.188846237,Src
10338,PYCR2,S304,543649834.2,449353410.2,0.826549337,0.310134448,0.175278415,0.250130518,CDK1
10360,RAB11FIP3,S102,33921172.85,3758947.297,0.11081419,0.274176038,1.2654255079999999,1.732050808,CDK1
10387,RAB5B,S123,9946489.162,11453526.68,1.151514518,0.861738467,1.08178745,0.830170162,CDK1
10412,RACGAP1,S203,334343866.5,419779694.2,1.25553281,0.255878244,0.269349687,0.18104212100000003,Chk1
10421,RAD18,S99,1260760150.0,2327793442.0,1.8463412259999998,0.035498836,0.229512857,0.26629385,CDK2
10438,RAD9A,S277,27665861.44,0.0,0.0,0.355917684,1.732050808,0.0,CDK1
10476,RALY,S135,48002291131.0,46264056839.0,0.9637885140000001,0.6923403890000001,0.112353689,0.104691743,CDK2
10479,RAN,S135,1234860322.0,2575444412.0,2.085615974,0.000454672,0.095923513,0.122123132,PAK4
10479,RAN,S135,1234860322.0,2575444412.0,2.085615974,0.000454672,0.095923513,0.122123132,PLK1
10530,RAP1GAP,S484,1239127886.0,1199414208.0,0.9679502990000001,0.658869643,0.056360135,0.108964053,CDK1
10531,RAP1GAP,S499,5412321514.0,4024037054.0,0.7434955670000001,0.104485011,0.17612907,0.203967643,PKACA
10545,RAPGEF2,S960,35111474.03,234425727.1,6.676613089,0.40103749899999996,0.869207085,1.6245597040000002,PKCT
10562,RARA,S445,71609557.47,62622484.43,0.874498973,0.813091716,0.7363355090000001,0.550645443,JNK1
10608,RASGRP2,S587,113200779.9,138664867.0,1.224946216,0.388495339,0.374698675,0.153387824,PKACA
10616,RB1,S249,1887096821.0,2084538924.0,1.104627437,0.641286813,0.203068878,0.279519358,CDK1
